period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label
15.84131693,1.8156,2617.7,670.04,6085.07,2252.0,4993.0,19.695,2.399,13.724,0
9.2075634,3.365,1243.1,5.5,211.08,972.0,5678.0,1.303,4.215,14.026,1
2.5903958,2.088,330.9,2.55,1147.44,1484.0,5678.0,1.303,4.215,14.026,1
5.3235335,2.714,342.4,2.69,438.71,1167.0,5678.0,1.303,4.215,14.026,1
0.831741499,2.297,1231.1,41.62,5501.14,2198.0,6343.0,1.14,4.408,15.61,0
4.44737112,19.45,224.4,2.06,307.65,1068.0,5472.0,0.981,4.382,14.016,0
12.893018017,3.30029,16033.0,62.52,240.5,1004.0,6387.0,1.408,4.178,15.517,0
4.532416322,3.2864,34953.0,62.25,735.27,1328.0,6306.0,1.281,4.283,16.028,0
1.160153553,2.16452,12302.0,60.47,5363.78,2183.0,6200.0,1.382,4.161,15.149,0
4.032760214,2.7194,10803.0,378.61,10499.43,2582.0,4969.0,9.433,2.899,14.734,0
3.723552982,3.5632,40143.0,18.83,452.71,1176.0,6063.0,0.89,4.51,16.72,0
2.21396079,3.452,119.4,0.87,375.04,1123.0,4922.0,0.823,4.505,15.844,0
11.35501209,14.557,19675.0,8.0,19.29,534.0,4594.0,0.567,4.679,14.772,0
1.195515251,5.0834,8054.4,49.33,3469.7,1959.0,6040.0,1.155,4.271,13.998,0
5.80184753,3.9551,22143.0,14.0,225.81,989.0,5687.0,0.921,4.426,16.605,0
2.38404983,3.2849,312730.0,66.14,815.42,1363.0,5780.0,1.0,4.438,19.319,0
5.24078259,5.238,592.6,24.73,322.16,1080.0,6192.0,0.917,4.503,14.483,0
5.26641416,2.4404,223.8,2.62,964.18,1421.0,6338.0,1.602,4.087,12.859,0
1.847892736,1.8904,323.3,1.51,843.8,1374.0,5763.0,0.842,4.557,14.216,1
0.604358764,1.0423,38731.0,23.28,235.63,997.0,3569.0,0.427,4.82,16.182,0
11.3775281,12.918,1651.3,82.26,453.61,1177.0,6943.0,1.66,4.162,13.93,0
0.7981968,2.22035,257620.0,62.38,3497.4,1963.0,5780.0,1.0,4.438,17.579,0
0.695954898,1.469,318.1,2.58,13264.33,2740.0,6737.0,1.425,4.243,13.496,0
0.948951607,4.3809,458460.0,115.31,2796.38,1853.0,5780.0,1.0,4.438,18.241,0
19.37070781,2.2466,653.2,108.54,458.92,1180.0,5321.0,4.335,3.416,12.956,0
14.46993942,7.455,1235.3,85.84,2033.61,1713.0,4735.0,9.043,2.715,14.962,0
1.278555003,1.4247,1478.0,5.19,1241.92,1515.0,5636.0,0.827,4.557,15.643,0
1.226223959,2.1689,56.1,1.0,3973.86,2024.0,5855.0,1.34,4.148,13.8,1
2.244600029,1.9204,8611.0,27.47,475.37,1190.0,5256.0,0.802,4.502,14.731,0
181.8521773,5.7725,27559.0,46.38,2.91,333.0,6063.0,1.012,4.476,15.684,0
223.1127475,8.9683,11539.0,46.33,2.87,332.0,6211.0,1.056,4.389,14.38,0
15.64064161,6.4524,273310.0,77.18,169.73,921.0,6517.0,1.374,4.279,18.231,0
6.8873113,2.214,85.3,0.72,90.91,788.0,5208.0,0.772,4.563,12.957,1
43.8496474,2.217,452.3,21.42,645.68,1286.0,4893.0,10.363,2.644,13.457,0
0.752158047,2.42733,37879.0,106.66,15978.36,2869.0,5770.0,2.221,3.844,14.082,0
3.796488133,11.0659,3007.6,40.83,547.94,1233.0,6137.0,1.018,4.46,15.534,0
1.233076007,12.506,1392.4,31.39,1237.97,1513.0,5602.0,0.817,4.571,15.402,0
21.5135234,77.983,1583.8,534.47,242.54,1006.0,5088.0,3.318,3.508,10.63,0
19.4444573,5.509,182.3,1.53,74.47,749.0,6278.0,1.081,4.425,15.835,0
1.1910489,1.3738,1391.1,22.76,781.99,1348.0,5089.0,0.693,4.58,15.637,0
0.546248198,2.1081,114530.0,54.23,5820.72,2227.0,5780.0,1.0,4.438,18.55,0
1.811966339,3.792,408.1,95.19,10360.38,2573.0,5904.0,3.348,3.602,13.493,0
66.1539783,5.896,6951.0,9.69,11.3,468.0,6077.0,0.999,4.471,15.52,0
158.3226379,2.1881,4863.0,25.41,0.47,211.0,4340.0,0.572,4.67,15.557,0
3.93276627,2.9403,234.9,1.5,399.84,1140.0,5688.0,0.971,4.415,14.534,1
198.680859,8.282,645.4,2.79,1.83,297.0,5330.0,1.013,4.366,15.001,1
1.592634161,8.9488,155160.0,100.2,6128.09,2255.0,6574.0,1.768,4.061,14.915,0
3.31577795,4.2349,94567.0,27.77,349.78,1104.0,5528.0,0.849,4.516,17.772,0
2.990252395,7.8462,216440.0,89.85,603.02,1264.0,5780.0,1.0,4.438,17.9,0
2.08043378,7.708,6861.2,510.48,1661.27,1629.0,6377.0,1.119,4.399,13.858,0
4.944046127,4.50334,112500.0,54.29,308.53,1069.0,5780.0,1.0,4.438,16.237,0
4.464565251,4.0221,74112.0,43.21,259.97,1024.0,5743.0,0.853,4.553,17.296,0
1.523298835,5.9083,195070.0,38.95,919.42,1404.0,5311.0,0.866,4.469,17.38,0
3.539631353,1.5372,1229.7,39.34,5689.3,2214.0,7021.0,2.629,3.759,12.305,0
6.195861785,2.6078,3509.8,215.89,143.74,883.0,5608.0,0.813,4.573,15.431,0
0.566805514,4.367,85.3,0.82,3193.9,1920.0,5115.0,0.917,4.439,14.943,0
27.961084,3.8741,6268.2,21.5,94.86,796.0,6770.0,1.361,4.249,14.069,0
186.5168116,3.1968,5752.4,37.5,9.83,452.0,5018.0,2.99,3.639,13.529,0
197.1455327,2.1145,5664.0,72.16,14.53,498.0,7214.0,1.935,4.093,12.962,0
0.532087933,3.45028,510370.0,74.83,6002.61,2247.0,5780.0,1.0,4.438,18.852,0
3.204222652,2.7952,898.4,23.55,217.46,979.0,5139.0,0.741,4.609,15.341,0
0.687898282,3.96401,293500.0,55.58,4267.13,2062.0,5780.0,1.0,4.438,17.49,0
2.178154774,3.5302,662.6,19.46,457.16,1180.0,5515.0,0.712,4.624,14.489,0
0.99466172,1.576,1370.5,31.84,3078.85,1898.0,5750.0,1.021,4.332,14.997,0
359.00688,32.16,2015.8,28.57,0.74,237.0,5715.0,0.834,4.537,15.164,0
1.138548215,2.1482,66.2,1.45,9805.45,2537.0,6520.0,1.713,4.01,13.194,1
121.0598037,3.112,1563.0,1680.99,2437.81,1792.0,3942.0,60.688,1.101,13.353,0
0.721335207,1.509,31.8,0.54,5166.26,2162.0,6328.0,0.948,4.489,13.982,0
3.28274272,8.9,292.8,1.85,392.7,1136.0,5741.0,0.82,4.533,14.518,0
1.231361934,5.433,471.0,2.93,2707.51,1839.0,6095.0,1.016,4.378,15.277,0
89.7224125,10.963,263.7,2.21,15.69,508.0,6429.0,1.262,4.241,13.838,1
7.12766417,2.491,229.2,1.21,89.24,784.0,5159.0,0.821,4.548,14.839,1
2.080431782,7.4997,894200.0,345.7,12956.98,2719.0,8344.0,2.115,4.04,16.448,0
1.157804607,4.66082,605710.0,118.11,6116.99,2255.0,6510.0,1.425,4.219,14.62,0
19.979098,10.5638,38418.0,22.98,70.59,739.0,5907.0,1.126,4.296,16.299,0
1.433262401,6.2205,428560.0,136.47,12427.14,2691.0,7311.0,1.959,4.013,17.719,0
23.8706941,3.4812,6386.3,49.6,60.38,711.0,6022.0,1.166,4.308,14.219,0
0.566769068,3.011,40.0,1.06,11897.94,2661.0,5496.0,1.533,3.998,14.447,0
6.2820426,7.941,1413.0,23.76,3938.81,2021.0,6635.0,3.798,3.511,11.059,0
0.97430309,2.1088,34976.0,37.62,1728.18,1643.0,5688.0,0.786,4.583,15.783,0
119.686505,29.33,842.7,23.0,3.21,341.0,5715.0,0.834,4.537,15.164,0
53.556625,16.18,3963.0,26.31,317.03,1076.0,7643.0,3.618,3.639,11.142,0
1.210693626,1.434,159.1,0.99,784.51,1351.0,5014.0,0.756,4.559,12.914,1
1.090011003,1.5,174.8,1.04,911.28,1402.0,5081.0,0.77,4.596,15.753,1
34.2115022,4.947,273.8,1.15,7.82,427.0,4955.0,0.721,4.61,14.017,1
7.061149921,3.33515,131260.0,43.71,118.87,842.0,5585.0,0.798,4.564,17.115,0
2.682767439,4.58143,394410.0,70.67,695.41,1310.0,5780.0,1.0,4.438,17.743,0
3.711012492,3.3394,7559.8,46.24,695.05,1310.0,6141.0,1.117,4.365,13.789,0
1.780982447,3.4297,357700.0,60.45,1204.3,1502.0,5780.0,1.0,4.438,16.485,0
1.815632406,3.35773,61574.0,108.78,32652.55,3429.0,9954.0,2.408,4.07,14.42,0
205.5833309,6.0353,24872.0,42.69,2.58,323.0,6328.0,0.915,4.516,15.247,0
4.309067482,2.21,23647.0,101.41,142.6,882.0,4897.0,0.789,4.526,16.77,0
36.4721523,2.673,52.6,0.7,18.29,527.0,5853.0,0.895,4.529,11.894,0
111.0396205,25.751,9356.2,8.6,2.97,335.0,5470.0,0.777,4.509,14.587,0
3.187087241,7.2897,129090.0,928.96,62743.06,4037.0,4599.0,23.673,2.137,16.988,0
1.023470248,2.3804,129530.0,100.39,2522.39,1807.0,5780.0,1.0,4.438,17.506,0
0.875267982,1.6038,11701.0,39.19,3157.34,1910.0,5821.0,0.898,4.402,15.207,0
5.55260695,4.1178,727.6,2674.69,404932.04,6436.0,3306.0,116.965,0.273,9.687,0
2.347479696,26.25,81996.0,60.5,1207.51,1502.0,5891.0,1.138,4.305,14.177,0
1.13353095,3.17,18.5,0.49,3840.87,2006.0,6318.0,1.121,4.36,13.145,0
0.890745373,1.9215,120030.0,36.92,3015.62,1892.0,5780.0,1.0,4.438,18.59,0
440.7843755,21.693,2579.0,7.23,2.14,308.0,6340.0,1.393,4.163,13.771,1
2.723858181,1.4313,5497.0,7.13,154.53,900.0,4416.0,0.733,4.57,15.561,0
0.635441862,1.9827,147610.0,56.3,4750.98,2118.0,5780.0,1.0,4.438,16.675,0
3.255189932,2.7117,119.2,1.39,880.52,1390.0,5807.0,1.256,4.23,13.088,0
2.531140101,20.399,11786.0,32.12,346.06,1100.0,5325.0,0.75,4.607,15.209,0
0.938750221,1.3568,280.7,1.46,1874.28,1676.0,5497.0,0.886,4.527,14.86,1
2.992704682,1.2585,361.1,7.86,6932.19,2328.0,5908.0,3.915,3.497,13.957,0
6.12810722,2.824,2336.0,39.52,1237.9,1513.0,7245.0,1.667,4.158,13.186,0
2.115511511,8.5116,25805.0,36.16,152.34,897.0,4188.0,0.661,4.615,15.582,0
2.446736567,5.0201,415860.0,71.52,788.17,1351.0,5780.0,1.0,4.438,17.991,0
21.3779536,24.872,255240.0,173.18,300.32,1062.0,4905.0,3.484,3.3,19.065,0
4.350460215,2.5276,50424.0,533.08,1107.34,1472.0,6585.0,1.416,4.208,15.929,0
22.77194512,10.1995,30246.0,251.93,584.54,1254.0,5073.0,4.61,3.02,13.436,0
67.844689,11.757,211.2,2.65,29.08,592.0,5878.0,1.812,4.005,13.996,1
27.3214242,4.836,279.6,3.61,58.35,705.0,5592.0,1.451,4.115,14.513,1
9.84883968,5.7425,22012.0,63.42,390.19,1134.0,6938.0,1.31,4.281,16.35,0
227.6625222,5.5072,13895.0,44.24,2.46,319.0,6124.0,1.007,4.414,14.984,0
1.06100873,2.6715,6367.1,9.14,1434.99,1568.0,5080.0,0.947,4.417,15.564,0
0.623393802,1.40392,30192.0,28.21,849.08,1379.0,4330.0,0.639,4.628,16.18,0
0.65355361,1.63,4595.9,22.95,1004.07,1437.0,4550.0,0.66,4.622,15.692,1
2.3702932,1.666,224.8,1.29,588.1,1256.0,5668.0,0.868,4.545,15.54,1
0.566793534,4.714,92.4,122.64,10947554.55,14667.0,3420.0,138.056,0.269,11.476,0
1.873380717,10.1083,538720.0,89.79,1830.27,1669.0,5992.0,1.171,4.283,14.807,0
1.87337894,9.1328,5444.0,51.11,17342.01,2925.0,4740.0,5.721,2.9,12.708,0
7.50023955,2.916,273.2,21.06,155.6,901.0,5849.0,0.919,4.517,13.61,0
23.6270348,11.481,8433.0,21.71,23.17,560.0,5305.0,0.857,4.477,16.375,0
0.716709897,0.7466,932.5,66.73,22605.13,3124.0,5173.0,2.742,3.471,12.224,0
2.248063246,5.1297,631.7,30.38,1421.38,1566.0,6325.0,1.112,4.409,14.434,0
63.3278636,47.0744,11515.0,54.17,152.49,896.0,4919.0,5.198,2.979,10.42,0
219.3215562,12.4124,3628.7,6.11,2.27,313.0,6063.0,1.012,4.476,15.273,1
245.4382021,14.502,11312.0,19.17,1.66,289.0,5637.0,0.99,4.383,12.777,0
178.4129899,2.9298,37510.0,33.24,4.0,361.0,6078.0,1.148,4.346,13.944,0
2.192004364,3.075,99583.0,37.56,369.54,1118.0,5306.0,0.687,4.642,16.654,0
3.900109346,3.9037,126190.0,40.37,427.83,1160.0,5791.0,0.969,4.424,16.597,0
1.471060209,4.3708,148440.0,165.15,43941.18,3693.0,8749.0,2.911,3.806,15.009,0
213.3990406,6.5043,13930.0,35.2,11.32,468.0,6960.0,1.83,4.069,13.381,0
6.40802979,2.9288,7784.1,51.44,424.01,1157.0,6261.0,1.194,4.293,14.078,0
0.962835804,4.9844,14328.0,458.02,602806.92,7100.0,3982.0,32.244,1.464,10.82,0
4.639602084,3.4636,25079.0,19.96,643.95,1285.0,6078.0,1.194,4.223,16.803,0
2.991885335,7.4319,1356.9,3.94,505.77,1209.0,5750.0,0.839,4.464,14.011,0
1.327471395,5.2334,5673.8,7.08,892.4,1395.0,5232.0,0.777,4.519,15.818,0
0.566792595,2.637,19.9,0.5,10020.28,2548.0,6277.0,1.121,4.322,12.982,0
1.247156944,2.6779,134760.0,26042.9,68223.38,4120.0,4770.0,9.67,2.605,17.474,0
2.119100054,8.2163,1651.1,34.34,1435.29,1571.0,6292.0,1.078,4.426,13.835,0
1.466535757,0.8222,1346.4,4.28,1849.31,1671.0,5888.0,1.02,4.387,15.446,0
8.870415578,1.2864,873.1,39.46,414.26,1151.0,6022.0,1.514,4.027,13.579,0
1.49131759,4.721,25.8,1.26,8873.77,2475.0,6014.0,2.429,3.782,13.953,0
19.57783279,1.9857,432.6,1.96,35.14,621.0,5620.0,0.884,4.533,12.624,1
3.04476607,9.568,272.6,15.7,379.01,1126.0,5627.0,0.818,4.568,14.506,0
70.9672087,6.9623,784.7,2.84,8.66,438.0,5818.0,0.986,4.464,12.72,1
4.45543346,5.116,245680.0,51.69,354.27,1106.0,5780.0,1.0,4.438,17.046,0
14.323889947,4.83729,69072.0,45.93,63.62,720.0,5853.0,0.895,4.529,16.095,0
20.427232317,3.46429,121810.0,601.32,74.27,749.0,6167.0,1.121,4.354,16.677,0
105.6552651,9.39,1366.9,4.22,6.51,407.0,5741.0,1.136,4.331,15.356,1
4.029803201,4.4301,191070.0,47.58,545.64,1233.0,6024.0,1.078,4.385,16.936,0
1.303858554,4.36797,126640.0,73.29,4438.11,2080.0,6282.0,1.343,4.207,15.475,0
3.18899015,2.722,66.2,0.98,693.65,1309.0,5700.0,1.176,4.327,13.351,1
1.570518376,3.2035,2213.2,450.76,67267.85,4106.0,5314.0,11.82,2.782,10.055,0
115.9943364,2.4136,37571.0,13.66,1.16,265.0,4530.0,0.735,4.566,15.852,0
0.623441636,1.46001,19340.0,29.19,2025.22,1711.0,5319.0,0.654,4.612,15.626,0
14.5417471,5.6067,1088.6,163.25,1176.23,1494.0,5032.0,5.922,3.042,13.763,0
2.81753381,2.1551,3836.0,52.91,1180.61,1494.0,6313.0,1.098,4.325,14.248,0
0.762132307,1.22,63.7,0.75,2913.14,1872.0,5594.0,0.934,4.489,14.305,1
56.6993107,7.0706,5824.7,539.16,598.36,1261.0,4727.0,13.547,2.497,11.356,0
161.252247,23.467,2185.9,4.49,2.0,303.0,5555.0,0.811,4.502,14.178,0
0.867719291,6.323,2651.8,37.79,4662.2,2106.0,6220.0,1.056,4.398,14.445,0
0.84112187,2.0431,75070.0,39.34,1240.91,1514.0,5048.0,0.707,4.571,16.055,0
0.828326025,1.42721,10718.0,49.67,2739.59,1845.0,5400.0,0.978,4.382,15.044,0
1.219324537,4.7501,379060.0,60.62,1432.21,1569.0,5455.0,0.897,4.458,16.4,0
2.401751509,2.0835,25044.0,268.75,146.91,888.0,4577.0,0.557,4.688,15.927,0
36.97709537,5.2063,217140.0,59.66,21.08,546.0,5780.0,1.0,4.438,17.066,0
16.371883638,3.44467,65927.0,70.73,117.9,840.0,5642.0,1.415,4.114,15.879,0
2.617284592,9.5545,231450.0,162.67,3885.11,2013.0,5510.0,2.649,3.641,16.304,0
10.14873521,5.603,116120.0,71.11,281.19,1045.0,6366.0,1.296,4.239,16.798,0
2.897436854,3.2833,289810.0,64.69,627.44,1277.0,5780.0,1.0,4.438,17.687,0
5.546083089,2.717,2211.0,22.27,7027.09,2336.0,7358.0,4.037,3.538,12.252,1
6.87366398,7.0845,9766.9,12.01,128.52,859.0,5662.0,0.805,4.575,15.933,0
0.668483494,2.4129,722770.0,138.76,4439.53,2082.0,5780.0,1.0,4.438,18.792,0
1.070272827,4.2844,9886.5,28.73,528.52,1224.0,4628.0,0.653,4.651,15.926,0
0.977170246,3.4842,151.1,5.08,25506.22,3226.0,5596.0,3.938,3.48,12.439,0
1.135930136,4.5036,27247.0,52.05,2683.57,1836.0,6247.0,0.954,4.489,15.524,0
1.801863222,7.2492,262580.0,145.36,12930.1,2721.0,7479.0,2.324,3.919,12.796,0
54.77145968,37.1871,7224.8,34.32,86.12,777.0,5145.0,3.866,3.466,13.939,0
1.674690886,2.0179,527.4,29.78,2558.96,1813.0,6397.0,1.157,4.331,13.593,0
161.515617,6.548,2215.3,2.88,0.47,211.0,4243.0,0.641,4.637,15.561,1
2.112405306,2.5845,489.0,19.01,533.2,1225.0,5562.0,0.756,4.601,14.811,0
1.870990236,1.8432,642.6,26.1,1824.38,1668.0,6384.0,1.086,4.419,15.546,0
5.56648691,10.931,694.9,43.67,11089.75,2618.0,4694.0,12.701,2.564,9.837,0
1.33253834,3.737,62.4,0.64,1051.03,1453.0,5520.0,0.818,4.572,15.627,0
1.241483276,2.195,141.0,27.25,2761.35,1847.0,6140.0,1.053,4.394,13.482,0
3.01551943,3.1713,159580.0,155.81,2692.16,1837.0,5299.0,2.761,3.672,17.357,0
2.112395777,2.7714,262600.0,115.26,957.45,1419.0,5780.0,1.0,4.438,17.388,0
14.8444836,6.091,177.9,2.49,336.06,1092.0,6642.0,1.846,4.057,12.345,1
2.252417903,1.9767,32296.0,27.09,88.43,782.0,3979.0,0.544,4.699,15.625,0
2.900613144,3.7357,165480.0,38.63,650.9,1289.0,5977.0,0.931,4.472,16.943,0
174.7697122,2.3569,68139.0,38.79,1.77,294.0,5704.0,0.804,4.575,15.549,0
31.43284649,5.3541,178870.0,57.21,26.19,577.0,5780.0,1.0,4.438,17.481,0
9.72675447,19.6214,6641.6,995.22,815.99,1363.0,6327.0,2.433,3.84,13.211,0
8.096939227,2.8833,142890.0,68.48,481.48,1194.0,6572.0,1.418,4.208,17.637,0
0.64234865,2.1184,39597.0,25.76,2653.37,1829.0,5441.0,0.791,4.553,16.639,0
130.4194187,4.165,2290.9,57.51,11.79,473.0,5770.0,1.685,3.946,11.241,0
1.78526527,6.2233,1733.1,41.19,2563.99,1815.0,6505.0,1.228,4.342,14.026,0
4.8591441,3.8588,2183.6,6.9,681.41,1303.0,6586.0,1.207,4.361,14.113,0
5.95077813,5.6,761.8,32.26,7394.55,2366.0,5122.0,9.828,2.886,12.861,0
99.673478,0.968,2496.0,576.14,1.11,262.0,4932.0,0.492,4.777,15.801,0
0.955297055,1.7405,846.1,18.16,1367.42,1550.0,5319.0,0.734,4.548,15.45,0
280.476576,32.24,651.2,3.16,1.22,268.0,5869.0,0.892,4.528,13.608,0
152.8255989,22.688,2173.5,34.85,68.47,734.0,4991.0,7.506,2.933,13.226,0
2.41660149,1.9699,83.6,0.92,770.05,1343.0,5705.0,1.026,4.444,12.737,1
4.252082243,2.7543,8290.5,33.14,303.48,1064.0,5802.0,0.794,4.492,15.286,0
14.180228311,4.5344,172740.0,62.41,137.11,873.0,6289.0,1.142,4.33,17.427,0
282.5253558,10.7965,9746.4,8.98,1.15,264.0,5725.0,0.913,4.506,12.62,1
1.87887673,6.60887,824390.0,148.25,2750.37,1846.0,6569.0,1.235,4.281,13.244,0
17.79391159,4.3194,93395.0,33.3,55.88,697.0,5780.0,1.0,4.438,16.328,0
7.942583252,7.0612,88327.0,219.02,644.35,1285.0,5516.0,2.178,3.765,15.994,0
15.85231085,4.8707,437860.0,679.44,65.17,725.0,5780.0,1.0,4.438,17.518,0
2.415925551,9.7769,560970.0,300.82,29070.1,3329.0,8796.0,3.278,3.711,14.467,0
0.656201038,4.17901,174860.0,112.77,5094.25,2157.0,6025.0,0.999,4.472,15.168,0
2.617280959,9.661,3089.9,395.94,1918.98,1689.0,6432.0,1.345,4.207,13.306,0
1.412524016,5.74859,175780.0,68.92,3627.17,1978.0,6690.0,1.174,4.375,14.964,0
5.77676732,6.822,5794.8,26.2,47.55,670.0,4401.0,0.645,4.621,15.466,0
88.40678718,12.3079,1724.4,4.55,6.65,410.0,5611.0,1.073,4.388,12.16,1
3.635723653,2.1862,80.0,1.23,1126.72,1478.0,6422.0,1.295,4.249,11.826,0
369.181947,3.239,913.0,2.6,0.85,245.0,5959.0,0.859,4.546,14.433,0
45.3968385,4.477,1355.2,21.23,8.62,437.0,5649.0,0.705,4.633,15.024,0
15.160166,5.856,307.9,2.09,107.59,821.0,5940.0,1.191,4.3,13.59,0
2.63009438,11.226,388.9,25.55,1135.97,1480.0,6338.0,1.091,4.418,14.651,0
9.40527028,2.076,470.9,25.39,182.72,938.0,6347.0,0.996,4.464,14.685,0
4.15713766,1.808,77.0,1.17,908.82,1401.0,6470.0,1.324,4.301,12.28,0
3.2136904,2.205,55.8,1.22,1515.7,1591.0,6184.0,1.579,4.151,12.618,0
2.87066026,1.541,450.8,1.72,484.17,1196.0,5910.0,0.796,4.578,15.413,0
0.991105114,2.2137,286390.0,36.87,589.31,1257.0,4769.0,0.578,4.673,16.948,0
12.425580393,57.2012,1131.0,21.34,23.83,563.0,4594.0,0.743,4.58,14.652,0
138.944022,10.611,530.2,2.57,5.13,384.0,6014.0,1.115,4.362,14.208,1
12.4260454,27.7691,582.1,2.64,58.88,706.0,5645.0,0.817,4.569,15.604,0
12.4260002,30.1966,468.6,2.39,58.88,706.0,5645.0,0.817,4.569,15.604,0
1.50650136,3.1126,66.9,0.8,1403.44,1562.0,5607.0,0.948,4.381,12.903,0
1.179969562,1.9745,1109.3,120.02,18136.88,2960.0,5500.0,3.899,3.491,12.989,0
10.10176739,2.1267,601.7,26.09,111.86,829.0,6058.0,0.867,4.54,14.694,0
1.480283464,2.486,60.5,0.97,2597.27,1822.0,5897.0,1.259,4.25,13.522,1
15.420409367,2.3707,14759.0,16.62,45.03,661.0,5468.0,0.88,4.505,15.596,0
9.97682072,3.4873,966.8,2.85,97.85,802.0,5500.0,0.928,4.416,14.943,1
61.4913415,9.627,3692.4,4.57,2.58,323.0,4796.0,0.598,4.656,15.943,0
16.00351679,4.001,668.3,18.01,27.83,586.0,5283.0,0.695,4.594,14.733,0
1.86390886,4.414,176.1,77.99,16718.87,2902.0,6689.0,3.381,3.594,13.027,0
2.03743942,3.103,112.5,0.82,673.94,1299.0,5751.0,0.774,4.577,15.047,0
332.74984,14.77,518.1,2.55,1.97,302.0,6372.0,1.112,4.375,15.487,0
2.4681015,2.83,172.8,1.22,564.74,1244.0,5516.0,0.872,4.466,14.874,0
215.15218,19.97,264.2,1.36,1.61,287.0,5914.0,0.828,4.563,15.075,0
3.17275711,5.404,313.2,1.27,206.07,966.0,5058.0,0.739,4.61,15.936,0
0.73619448,1.1148,247.3,1.84,6218.56,2268.0,6355.0,1.09,4.418,15.145,0
10.18670759,7.498,261.2,0.95,12.29,477.0,3995.0,0.555,4.694,14.651,0
365.994154,13.071,698.5,2.87,1.14,263.0,6074.0,0.965,4.466,14.05,0
0.54028956,3.619,293.5,21.45,6356.72,2279.0,5997.0,0.993,4.483,14.568,0
2.49047468,2.2003,222.2,1.53,940.43,1413.0,6067.0,0.997,4.433,15.429,0
2.17257963,1.5794,335.5,13.55,1254.52,1518.0,6038.0,0.971,4.34,14.845,0
3.307669761,1.672,243.1,3.87,2710.89,1840.0,5959.0,2.382,3.829,12.936,0
3.183961388,3.7875,39268.0,37.22,1608.01,1615.0,5716.0,1.76,3.963,12.678,0
48.507991,8.984,288.9,2.06,16.08,511.0,6031.0,0.966,4.476,15.365,0
0.759766456,5.323,480.5,29.02,4850.1,2128.0,6174.0,1.026,4.455,15.932,0
1.219034472,2.151,6923.8,9.82,2734.97,1845.0,5833.0,1.192,4.333,14.914,0
7.37339245,2.883,125.0,13.73,344.18,1098.0,6484.0,1.093,4.36,12.197,0
4.70847097,6.0503,32622.0,19.58,493.0,1202.0,6214.0,1.061,4.391,14.417,0
2.404556949,7.4918,408.7,4.69,3474.41,1958.0,6426.0,1.775,4.013,13.474,0
2.972047661,1.198,5945.0,24.74,142.01,881.0,4491.0,0.711,4.58,15.772,0
2.237180102,1.4734,493.8,1.75,390.02,1134.0,5080.0,0.793,4.538,15.938,0
0.93374232,6.552,351.4,18.29,1706.25,1638.0,5553.0,0.806,4.577,15.239,0
0.495434094,1.2496,287.9,1.57,5088.43,2151.0,5529.0,0.936,4.471,14.672,0
8.48031302,5.988,107.0,2.74,1229.56,1510.0,6541.0,2.43,3.778,13.124,0
0.882131829,6.8106,3620.9,8.13,3510.31,1963.0,6168.0,0.911,4.482,15.039,0
0.489682339,1.7495,431670.0,37.47,580.4,1251.0,3898.0,0.53,4.735,16.946,0
364.751562,13.057,1481.5,2.89,0.18,166.0,4386.0,0.63,4.629,15.188,1
2.189098506,5.1498,2533.7,29.7,651.22,1288.0,5681.0,0.859,4.551,15.753,0
0.7088055,3.6789,17575.0,41.08,4055.22,2035.0,5989.0,0.908,4.5,15.036,0
88.821421,9.35,393.7,234.99,38.13,634.0,5081.0,3.365,3.484,13.747,0
1.507761203,3.096,2773.7,31.77,675.11,1301.0,5069.0,0.818,4.53,15.583,0
1.506019633,2.408,136.9,1.08,1660.03,1628.0,6065.0,0.896,4.454,15.005,0
0.572513875,2.353,49.3,0.52,2365.45,1779.0,5171.0,0.76,4.576,15.078,0
35.14578122,2.253,6789.4,32.5,12.6,480.0,5437.0,0.783,4.554,15.838,0
3.690317047,1.3784,465.5,20.23,634.09,1280.0,6120.0,1.054,4.395,14.336,0
105.9566815,6.9988,2286.4,3.79,2.59,324.0,5327.0,0.8,4.581,15.795,1
2.95600563,2.6717,76.1,0.81,509.55,1211.0,5668.0,0.916,4.472,12.58,0
11.805707539,2.0494,2052.1,18.48,417.85,1153.0,6065.0,1.891,3.888,12.829,0
25.3710555,3.739,78.6,1.43,87.17,779.0,6029.0,1.494,4.127,13.78,0
8.58966893,6.962,429.6,155.18,136317.25,4900.0,3837.0,80.307,0.829,13.866,0
4.468456599,1.4195,906.7,24.81,321.94,1081.0,5869.0,0.942,4.513,13.954,0
0.933754669,4.048,89.3,1.48,8881.31,2475.0,6443.0,1.457,4.146,13.343,0
1.71030803,2.718,216.0,1.32,1039.18,1449.0,5790.0,0.9,4.528,15.862,0
79.9201319,4.482,1326.8,1.81,0.53,217.0,3812.0,0.476,4.767,15.577,0
199.3113,6.43,383.6,1.64,1.42,278.0,5662.0,0.789,4.577,15.37,0
157.82131,12.42,192.3,1.59,4.75,377.0,6082.0,1.147,4.342,14.856,0
2.28612573,12.408,301.6,22.63,993.96,1433.0,6063.0,1.012,4.476,15.116,0
199.66876,8.996,251.9,1.45,2.06,305.0,5678.0,0.921,4.409,14.033,1
1.33254971,4.69,158.3,1.36,2377.19,1782.0,6150.0,1.004,4.41,15.271,0
