period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label,Name,StarID
0.691823991,5.965,165.9,1.23,2938.32,1878.0,5226.0,0.962,4.404,15.247,0,K07451.01,11501774
25.431861399,5.23771,46565.0,43.42,30.92,601.0,5754.0,0.9,4.458,14.164,0,K07452.01,11502172
3.98855869,1.467,214.1,2.4,1036.21,1447.0,5791.0,1.646,4.057,13.035,0,K07453.01,11502179
20.413052415,4.4621,92672.0,35.03,47.14,668.0,5941.0,0.963,4.487,14.874,0,K07454.01,11506235
0.527679032,1.395,84.1,0.79,4714.94,2115.0,5799.0,0.86,4.548,15.356,0,K07456.01,11560382
0.527673075,1.3693,26.1,0.42,3535.35,1970.0,5367.0,0.828,4.514,9.694,0,K07457.01,11560431
2.44295727,4.0656,15298.0,44.35,788.17,1352.0,5780.0,1.0,4.438,16.389,0,K06271.01,2438062
3.31587688,3.152,185.6,1.27,342.77,1097.0,5385.0,0.875,4.476,15.539,0,K06272.01,2438517
49.788613011,7.41807,219220.0,32.57,1.28,271.0,3892.0,0.542,4.708,15.591,0,K06273.01,2442084
1.38607973,8.7,64.6,0.6,798.8,1356.0,5261.0,0.768,4.562,14.132,0,K06275.01,2450716
0.648868342,2.82428,34770.0,72.32,16368.52,2882.0,6531.0,1.524,4.12,11.471,0,K06277.01,2557430
5.088582739,7.6066,448.9,46.02,2400.3,1786.0,7514.0,1.955,4.052,13.18,0,K06278.01,2568971
0.792023257,3.2604,176.6,0.81,678.05,1300.0,4447.0,0.625,4.632,14.498,0,K06403.01,4349935
10.643743766,6.29783,436510.0,47.87,49.06,675.0,5282.0,0.694,4.578,14.343,0,K06404.01,4352168
1.7317958,2.924,60.6,1.19,2628.3,1825.0,5691.0,1.508,4.095,15.019,0,K06405.01,4356621
8.65298599,1.549,313.8,1.36,68.48,734.0,5210.0,0.749,4.538,15.415,0,K06406.01,4357985
1.19563447,5.3934,8245.0,14.94,3686.75,1988.0,5583.0,1.413,4.115,14.327,0,K06407.01,4367544
0.550537628,1.216,72.0,1.93,71798.87,4181.0,8098.0,2.199,4.013,11.456,0,K06408.01,4372410
2.53470797,20.143,328.2,50.25,4744.68,2117.0,6440.0,2.254,3.874,13.92,0,K06410.01,4372961
0.530799654,3.487,318.5,2.92,21896.26,3102.0,6534.0,1.622,4.128,12.328,0,K06527.01,5119143
1.0429419,7.22,412.0,2.49,2448.03,1795.0,5780.0,1.0,4.438,11.51,0,K06531.01,5164794
6.12650913,15.43,2434.0,9.08,832.67,1370.0,6881.0,1.534,4.252,12.625,0,K06533.01,5172274
0.720589427,4.329,70.0,1.95,56448.93,3927.0,8497.0,2.211,4.07,12.051,0,K06534.01,5174492
0.573036404,1.3176,4174.5,9.97,7539.67,2376.0,5745.0,1.196,4.29,13.302,0,K06661.01,6068947
0.643171495,2.31285,41160.0,54.03,5486.36,2193.0,5899.0,0.989,4.387,15.147,0,K06662.01,6103049
14.086776961,10.1279,106840.0,65.6,485.09,1197.0,7138.0,1.89,4.062,12.271,0,K06663.01,6109688
1.872620976,1.7626,1530.6,31.43,1362.23,1550.0,6031.0,1.004,4.427,14.337,0,K06665.01,6128141
17.527826808,5.78491,347520.0,49.36,22.31,554.0,5079.0,0.732,4.579,12.534,0,K06667.01,6131659
27.467217305,4.17961,71766.0,38.87,18.22,527.0,5503.0,0.742,4.536,13.182,0,K06668.01,6146838
40.879068,6.562,499.2,3.35,19.12,533.0,6072.0,0.923,4.51,15.823,0,K06796.01,6950275
0.566802325,1.842,288.4,1.4,3012.0,1889.0,5233.0,0.824,4.489,14.905,0,K06797.01,6953219
0.634946497,2.40541,426550.0,52.75,1123.92,1475.0,4446.0,0.737,4.567,14.791,0,K06799.01,6962018
5.077746556,3.1718,18837.0,54.93,622.32,1274.0,6174.0,1.271,4.235,12.847,0,K06800.01,6965293
2.00383703,3.473,42.3,0.67,1256.78,1518.0,6045.0,1.028,4.439,14.467,0,K06801.01,6967430
5.321224925,7.48973,98872.0,40.62,199.25,958.0,5787.0,0.758,4.544,15.013,0,K06802.01,7009828
2.340534383,4.43017,241360.0,69.55,1476.77,1581.0,6300.0,1.136,4.349,14.39,0,K06803.01,7025851
0.580724809,1.82,64.2,0.75,5418.89,2191.0,5989.0,0.933,4.492,14.569,0,K06926.01,7870250
1.72933255,3.631,29.7,0.69,2196.53,1745.0,5921.0,1.211,4.22,13.07,0,K06928.01,7885518
1.729338354,6.8524,140160.0,139.36,5838.68,2230.0,5587.0,2.553,3.754,11.679,0,K06929.01,7885570
0.567493852,1.35349,7984.0,65.47,19665.18,3024.0,6370.0,1.548,4.053,13.205,0,K06930.01,7886329
2.105238039,5.23595,94675.0,75.1,3523.25,1966.0,5947.0,1.885,3.943,13.796,0,K06932.01,7919653
7.226944171,23.0124,682180.0,237.79,457.25,1179.0,6270.0,1.36,4.199,13.27,0,K06933.01,7938468
31.973311701,13.2105,75054.0,272.44,652.01,1289.0,7854.0,3.462,3.669,8.5,0,K07059.01,8560861
20.849919614,13.7687,313090.0,2912.48,345.25,1099.0,7355.0,1.984,4.042,13.04,0,K07062.01,8569819
15.120212531,3.50007,24616.0,33.11,31.61,605.0,5232.0,0.725,4.554,15.166,0,K07063.01,8574270
3.481657589,4.75315,347010.0,78.24,1151.7,1485.0,6225.0,1.291,4.191,13.396,0,K07064.01,8581658
0.739769962,1.95901,20729.0,82.29,19590.61,3013.0,6465.0,1.847,3.947,11.634,0,K07065.01,8590527
6.570421193,4.4698,60118.0,33.99,189.25,946.0,5812.0,0.908,4.484,15.299,0,K07066.01,8604993
0.541405029,2.7481,327660.0,125.64,12266.51,2679.0,5096.0,1.782,3.889,14.771,0,K07067.01,8608490
2.17814186,1.988,127.7,0.92,447.79,1174.0,5101.0,0.84,4.506,15.458,0,K07193.01,9579789
0.609662423,4.24033,140920.0,110.14,51214.99,3834.0,7498.0,2.274,3.964,12.216,0,K07196.01,9592855
0.953299962,1.69478,2236.6,35.67,3850.25,2011.0,6183.0,1.02,4.407,14.538,0,K07198.01,9596187
2.745640575,3.04508,45265.0,47.22,673.9,1300.0,5780.0,1.0,4.438,15.945,0,K07200.01,9597095
12.180721266,4.15602,414950.0,63.25,71.88,742.0,5750.0,0.882,4.538,15.386,0,K07328.01,10454401
50.467024395,8.96181,103140.0,52.88,17.63,523.0,6137.0,1.012,4.448,14.884,0,K07329.01,10462826
0.84986054,1.3875,6571.5,67.45,6185.9,2260.0,5164.0,1.676,3.949,14.319,0,K07331.01,10468514
0.933728196,3.441,67.7,0.85,3826.49,2006.0,6170.0,1.032,4.43,15.317,0,K07332.01,10471113
2.03742712,3.939,36.0,0.9,2550.21,1812.0,6356.0,1.358,4.215,13.929,0,K07333.01,10481054
5.274819905,4.6688,108960.0,100.89,1733.91,1646.0,7247.0,1.834,4.111,12.465,0,K07334.01,10486425
0.527678272,2.33166,247740.0,75.31,9989.53,2551.0,5321.0,1.475,4.069,10.834,0,K07458.01,11560447
3.55027051,1.879,212.7,1.15,272.61,1036.0,5497.0,0.8,4.581,15.81,0,K07459.01,11601357
65.4317194,12.2384,153410.0,59.22,13.58,490.0,6201.0,1.04,4.431,15.54,0,K07461.01,11615481
1.718649321,3.94095,190570.0,39.08,1194.16,1499.0,6071.0,0.865,4.541,13.51,0,K07462.01,11616200
7.2949175,41.04,182.8,11.67,79.99,763.0,5289.0,0.731,4.614,15.848,0,K07463.01,11616631
7.2935801,40.02,124.5,17.41,173.44,925.0,5900.0,0.951,4.509,14.973,0,K07464.01,11616663
42.9261364,2.578,378.4,1.84,13.65,490.0,5628.0,0.953,4.503,15.395,0,K07465.01,11618798
1.89129338,5.677,33.8,0.42,416.87,1152.0,4986.0,0.733,4.558,13.558,0,K06279.01,2570505
1.89124453,5.08,31.0,1.19,5537.41,2200.0,5850.0,1.977,3.72,12.76,0,K06280.01,2570767
1.89134201,4.674,128.9,0.92,729.42,1325.0,5658.0,0.815,4.567,15.799,0,K06281.01,2571075
87.87826191,12.8138,339060.0,110.85,18.65,530.0,5784.0,1.642,3.985,12.744,0,K06282.01,2576692
15.926632768,7.42888,271860.0,57.95,47.68,670.0,5496.0,0.917,4.471,14.88,0,K06283.01,2580872
0.958116585,2.3496,2374.1,49.16,6312.99,2271.0,6032.0,1.365,4.147,12.735,0,K06284.01,2583777
39.841522897,8.79024,143680.0,116.52,80.93,765.0,6078.0,2.07,3.946,12.003,0,K06285.01,2693092
1.891268461,8.24958,641910.0,399.93,153163.32,5047.0,11287.0,4.662,3.642,10.672,0,K06286.01,2708156
1.89114441,8.724,49.9,6.57,177.97,932.0,4267.0,0.627,4.637,13.814,0,K06287.01,2708172
61.25964956,12.1777,233260.0,54.72,9.45,447.0,5912.0,0.889,4.532,15.518,0,K06411.01,4375101
0.872359598,3.74512,267050.0,67.08,4703.58,2112.0,6240.0,1.048,4.391,14.742,0,K06412.01,4380283
374.318792,5.96,1541400.0,243.21,0.79,241.0,5997.0,0.815,4.572,15.369,0,K06413.01,4384793
5.627911313,7.08223,434330.0,81.61,438.81,1167.0,6280.0,1.115,4.361,13.858,0,K06414.01,4445630
0.62927655,0.9698,839.5,4.64,4624.3,2102.0,5628.0,0.976,4.388,14.027,0,K06415.01,4446411
1.22578134,2.235,99376.0,53.32,1973.12,1701.0,5780.0,1.0,4.438,17.431,0,K06416.01,4454219
0.751408792,2.2974,17481.0,41.48,3241.36,1926.0,5697.0,0.903,4.46,15.596,0,K06417.01,4456622
0.866344816,1.9188,233.6,6.85,38575.44,3569.0,4936.0,4.527,3.055,12.945,0,K06418.01,4482738
2.24294107,2.532,39.4,0.75,1763.55,1654.0,6082.0,1.184,4.195,13.182,0,K06419.01,4484312
0.950487062,2.9283,11.5,1.35,75637.15,4231.0,8107.0,3.385,3.698,11.633,0,K06535.01,5174920
5.579631021,3.38646,118320.0,90.32,356.56,1108.0,6188.0,1.022,4.427,15.473,0,K06536.01,5181455
21.37831102,21.7174,80571.0,97.23,300.32,1062.0,4905.0,3.484,3.3,13.998,0,K06537.01,5193386
0.541396363,2.384,181.0,2.04,24909.05,3204.0,7118.0,1.489,4.212,12.509,0,K06539.01,5196851
0.550509602,1.1836,123.5,5.02,56796.99,3938.0,4891.0,4.529,3.169,13.355,0,K06540.01,5199978
2.404293523,4.4649,8150.9,888.7,71976.93,4178.0,4697.0,17.032,2.204,13.094,0,K06541.01,5211470
25.836831272,6.32201,145040.0,50.72,28.08,587.0,5691.0,0.897,4.477,13.347,0,K06669.01,6147573
0.94895231,3.952,57.7,2.51,33931.93,3464.0,6661.0,3.067,3.666,12.669,0,K06670.01,6152521
11.702203927,2.75173,28999.0,57.95,560.24,1240.0,6148.0,2.133,3.793,13.393,0,K06671.01,6185717
3.722775537,14.3309,107590.0,90.36,2125.53,1731.0,5425.0,2.592,3.678,12.746,0,K06673.01,6205460
1.245342215,4.40308,234090.0,90.34,7120.27,2341.0,6967.0,1.476,4.25,12.142,0,K06674.01,6206751
0.604755462,1.3741,334.5,1.29,1534.24,1598.0,4842.0,0.726,4.616,15.553,0,K06675.01,6207053
8.144135648,8.88876,87881.0,56.52,1169.67,1491.0,7605.0,1.862,4.123,13.96,0,K06677.01,6220470
0.566795196,2.18,14.8,0.35,4277.24,2066.0,5680.0,0.908,4.516,12.818,0,K06804.01,7031132
0.566798827,3.662,34.9,0.52,4154.8,2045.0,5548.0,0.889,4.473,13.656,0,K06805.01,7031732
0.56678012,3.257,27.6,0.49,4352.1,2073.0,5674.0,0.911,4.506,14.311,0,K06806.01,7031767
0.566800113,3.315,104.0,0.58,455.05,1180.0,3844.0,0.526,4.721,15.765,0,K06807.01,7031948
0.56679293,3.814,101.1,0.86,4264.42,2064.0,5812.0,0.853,4.551,15.787,0,K06808.01,7031992
0.566809491,3.156,69.5,0.55,1790.3,1656.0,4987.0,0.654,4.611,14.873,0,K06809.01,7032117
0.566799218,4.227,18.2,0.79,23364.03,3153.0,6108.0,1.753,3.893,11.983,0,K06810.01,7032174
0.566797404,4.109,69.4,0.64,2993.84,1890.0,5313.0,0.784,4.51,15.354,0,K06811.01,7032383
4.719336335,2.83787,12367.0,91.91,2078.32,1722.0,6792.0,2.058,3.971,12.672,0,K06935.01,7943535
1.258274109,1.92467,14160.0,25.98,502.19,1207.0,4937.0,0.587,4.669,15.179,0,K06936.01,7947631
8.966610607,4.01883,59618.0,56.94,274.04,1038.0,6480.0,1.132,4.351,13.478,0,K06937.01,7950775
15.32763411,6.0662,17749.0,291.01,1108.58,1472.0,4830.0,6.784,2.987,12.672,0,K06938.01,7955301
2.10413487,4.2269,321240.0,67.03,963.4,1421.0,5780.0,1.0,4.438,19.485,0,K06939.01,7960295
6.767341062,4.49213,244950.0,52.84,178.98,933.0,5926.0,0.843,4.513,14.143,0,K06940.01,7960547
1.92730001,18.812,6177.1,45.99,1605.97,1614.0,6057.0,1.11,4.352,13.943,0,K06941.01,7967100
48.79936881,8.80873,324550.0,67.36,17.9,525.0,6170.0,0.992,4.472,15.05,0,K07068.01,8610483
5.882036054,5.16326,238520.0,119.09,363.01,1114.0,5837.0,1.187,4.282,13.781,0,K07070.01,8618226
4.059428737,5.26926,245220.0,67.38,1059.83,1455.0,6610.0,1.33,4.281,13.374,0,K07071.01,8621026
19.35954117,12.8464,386980.0,101.44,186.12,942.0,6198.0,1.567,3.96,14.257,0,K07075.01,8690001
1.287097944,1.94,106.1,0.89,1678.58,1631.0,5906.0,0.852,4.494,15.506,0,K07201.01,9597854
3.5565617,6.691,68.0,0.52,143.89,883.0,4964.0,0.633,4.628,15.191,0,K07202.01,9602431
3.55646511,4.72,46.1,0.56,317.0,1076.0,5475.0,0.818,4.479,14.609,0,K07203.01,9602538
3.661895766,35.6374,35477.0,374.78,2012.26,1708.0,6793.0,1.589,4.101,13.658,0,K07204.01,9630640
2.35195525,5.98883,212830.0,59.62,1876.0,1678.0,6550.0,1.225,4.324,12.23,0,K07206.01,9635529
1.882438182,3.50695,344200.0,74.77,2589.75,1818.0,6322.0,1.213,4.211,13.68,0,K07207.01,9637299
5.682410334,5.33373,220420.0,72.9,401.43,1141.0,5897.0,1.196,4.278,14.3,0,K07335.01,10490960
2.199069234,6.30646,225250.0,118.99,4632.97,2104.0,6613.0,1.925,4.014,13.245,0,K07336.01,10491031
1.481655821,3.4913,59134.0,59.19,3314.58,1935.0,6478.0,1.174,4.307,13.873,0,K07337.01,10535807
0.93370968,3.356,62.2,0.38,131.85,865.0,3615.0,0.42,4.839,15.431,0,K07338.01,10535858
1.388509353,2.84811,37638.0,52.43,2679.88,1836.0,6075.0,1.13,4.315,12.309,0,K07340.01,10547685
9.089355023,6.4006,101480.0,68.91,1233.59,1511.0,7675.0,2.015,4.051,13.015,0,K07341.01,10549576
0.94808587,8.03,229.8,37.72,30040.23,3359.0,6875.0,2.856,3.798,11.601,0,K07342.01,10552700
10.368552685,4.37878,153230.0,61.14,120.48,845.0,5855.0,0.944,4.418,14.545,0,K07466.01,11619964
13.8602646,74.26,481.1,19.71,53.56,690.0,5667.0,0.796,4.535,14.756,0,K07468.01,11651105
13.639480425,3.12422,81103.0,44.0,50.51,680.0,5461.0,0.846,4.517,15.852,0,K07469.01,11662440
6.882686062,5.47323,373660.0,60.49,169.85,921.0,5704.0,0.948,4.483,15.749,0,K07472.01,11704044
1.407937865,1.585,50793.0,19.09,457.02,1179.0,4627.0,0.741,4.564,14.614,0,K07473.01,11706658
1.89117723,6.986,176.2,164.49,36995.02,3536.0,5086.0,6.86,2.66,15.003,0,K06288.01,2708445
52.884577,7.892,11969.0,48.13,22.44,555.0,6483.0,1.078,4.42,15.694,0,K06289.01,2708614
1.429439352,2.424,3367.1,54.36,4417.56,2079.0,6491.0,1.371,4.223,12.335,0,K06290.01,2711114
2.821328194,5.02692,64776.0,40.0,2520.03,1807.0,6701.0,1.506,4.121,13.116,0,K06292.01,2720354
11.961308501,4.6414,310680.0,51.58,55.37,696.0,5564.0,0.785,4.587,15.308,0,K06294.01,2852560
204.280255,37.2,10579.0,8.99,0.73,236.0,4907.0,0.727,4.582,15.615,0,K06295.01,2856960
0.572079631,2.27811,127790.0,29.45,2036.56,1716.0,5233.0,0.639,4.625,14.235,0,K06420.01,4484356
0.822314545,3.3374,32.7,0.54,3227.02,1922.0,5709.0,0.938,4.409,13.23,0,K06421.01,4489844
31.005392846,3.073,560310.0,141.82,51.25,682.0,5023.0,1.784,3.9,14.991,0,K06422.01,4540632
2.189097,5.768,3001.0,13.92,41.37,647.0,3624.0,0.406,4.848,15.999,0,K06423.01,4544623
17.51191534,5.678,728.8,52.64,6014.16,2246.0,4029.0,20.888,1.786,9.242,0,K06424.01,4565985
41.3701638,29.254,6907.1,59.95,389.15,1133.0,4764.0,6.883,2.777,12.799,0,K06426.01,4569590
1.306220168,5.14519,481370.0,83.16,4556.14,2095.0,6600.0,1.124,4.238,13.242,0,K06427.01,4574310
631.632,16.13,295.1,1.56,0.38,201.0,5689.0,0.894,4.493,14.358,0,K06428.01,4575824
0.756511623,2.81832,41596.0,77.4,9947.96,2549.0,6343.0,1.417,4.199,13.448,0,K06543.01,5216727
10.845286549,4.3876,7473.8,319.52,1893.11,1682.0,5096.0,7.023,3.094,12.923,0,K06544.01,5218014
32.45541269,7.3736,136390.0,23.48,5.55,392.0,4869.0,0.543,4.71,15.208,0,K06545.01,5255552
5.917085496,23.7545,563290.0,75.86,241.42,1005.0,5661.0,0.987,4.383,14.352,0,K06547.01,5266937
0.958871144,2.74361,232350.0,45.91,2174.51,1743.0,5530.0,0.892,4.425,14.164,0,K06548.01,5269407
0.5402463,13.93,1148.0,6.2,26335.17,3249.0,7296.0,1.498,4.249,13.681,0,K06549.01,5271803
1.288046428,3.637,32.3,2.18,17822.99,2945.0,5216.0,3.871,3.287,12.479,0,K06550.01,5272571
4.200206781,5.21948,82364.0,105.07,2150.58,1737.0,6873.0,1.923,4.051,12.843,0,K06678.01,6228703
6.091954982,3.60482,36700.0,26.96,272.7,1036.0,6063.0,0.913,4.424,14.847,0,K06679.01,6231401
485.52409,11.04,4147.0,6149.09,0.31,191.0,5227.0,0.8,4.584,14.425,0,K06681.01,6279823
0.76647343,2.46345,199900.0,42.33,1654.36,1628.0,5297.0,0.722,4.594,15.572,0,K06682.01,6283224
5.2439783,10.1,93.5,1.03,307.32,1068.0,6029.0,0.956,4.481,14.967,0,K06683.01,6285094
5.2436639,10.53,93.5,0.88,296.41,1059.0,6212.0,0.862,4.537,15.789,0,K06684.01,6285396
5.2438269,8.235,128.6,0.76,72.18,743.0,4634.0,0.689,4.597,15.914,0,K06685.01,6285397
0.56678702,3.074,7.5,0.27,7279.54,2356.0,6045.0,0.999,4.375,11.786,0,K06812.01,7032968
2.19642864,4.933,99.5,0.79,477.24,1193.0,5376.0,0.806,4.576,15.811,0,K06813.01,7033713
2.19635512,9.65516,266550.0,82.04,2448.43,1793.0,6438.0,1.273,4.182,13.685,0,K06814.01,7033748
26.718417546,8.14155,72976.0,66.69,65.88,727.0,5957.0,1.286,4.168,13.144,0,K06815.01,7049486
0.615787196,3.067,110.6,3.5,53910.99,3886.0,6315.0,3.075,3.603,13.921,0,K06816.01,7050754
548.08441,17.66,560.0,2.35,0.58,222.0,5780.0,1.0,4.438,9.233,0,K06817.01,7090801
2.213964145,6.7598,123360.0,57.06,3030.64,1891.0,6256.0,1.514,4.037,11.267,0,K06818.01,7097571
1.025534511,3.52048,110950.0,43.68,3066.26,1896.0,6267.0,0.919,4.487,14.541,0,K06942.01,7970629
7.64941291,6.56935,236250.0,53.4,287.83,1050.0,6387.0,1.076,4.398,13.398,0,K06943.01,7970760
13.174807933,3.37392,71071.0,51.06,102.2,811.0,6067.0,0.997,4.433,14.098,0,K06944.01,7971389
0.655094658,6.159,372.0,26.41,5290.98,2173.0,6063.0,1.012,4.476,15.543,0,K06945.01,7976136
0.692239369,2.91121,62962.0,67.05,10725.15,2594.0,6163.0,1.358,4.137,12.958,0,K06947.01,7985167
17.030857558,4.24308,77832.0,73.8,115.15,836.0,5575.0,1.423,4.066,14.461,0,K06948.01,7987749
43.797829003,7.70289,415020.0,93.43,47.15,668.0,6860.0,1.292,4.326,13.478,0,K07077.01,8700506
4.254417651,6.55436,294550.0,133.79,806.64,1360.0,6292.0,1.235,4.256,13.438,0,K07078.01,8701327
18.778162159,8.1018,488410.0,127.57,238.5,1002.0,6794.0,1.71,4.102,13.944,0,K07079.01,8711548
1.575710265,6.83787,173950.0,246.75,11307.3,2630.0,5017.0,4.293,3.35,12.392,0,K07081.01,8719897
2.534740757,4.85013,364350.0,52.52,541.27,1230.0,5810.0,0.781,4.56,13.798,0,K07082.01,8736245
37.59406667,8.9943,28618.0,43.08,22.2,554.0,5941.0,0.917,4.426,15.632,0,K07083.01,8738115
3.6972959,21.335,19.7,1.07,1438.97,1571.0,6313.0,1.594,4.12,11.956,0,K07084.01,8739209
6.855624762,3.02199,70873.0,33.93,224.32,987.0,6109.0,0.931,4.476,14.767,0,K07085.01,8746310
80.7060641,6.8899,11852.0,15.47,7.96,428.0,6053.0,0.949,4.494,15.395,0,K07210.01,9640921
2.17814513,2.321,136.0,1.22,981.63,1428.0,6053.0,0.949,4.494,15.395,0,K07210.02,9640921
1.089077111,3.8834,304070.0,77.59,4147.85,2045.0,6126.0,1.176,4.285,9.177,0,K07211.01,9641031
1.089057762,1.637,37.4,0.44,917.78,1404.0,5096.0,0.737,4.582,14.122,0,K07212.01,9641103
0.379412331,1.561,594.0,1.59,1724.34,1643.0,4331.0,0.666,4.62,14.785,0,K07213.01,9644411
0.585940879,4.6979,1943.6,26.57,2897.54,1873.0,5459.0,0.797,4.583,15.912,0,K07214.01,9644683
0.646523404,3.917,25.2,0.85,23676.16,3163.0,7257.0,1.631,4.185,12.884,0,K07216.01,9652166
0.626431697,2.0171,37224.0,34.05,2003.98,1709.0,5134.0,0.721,4.56,15.594,0,K07343.01,10556578
2.696354974,5.39585,245990.0,80.71,2560.78,1815.0,6472.0,1.579,4.08,11.009,0,K07344.01,10583181
14.762889172,6.52705,79330.0,53.72,78.43,759.0,5691.0,1.031,4.354,15.095,0,K07346.01,10592163
4.5638537,13.05,71.9,2.97,1305.08,1533.0,5446.0,2.39,3.793,13.984,0,K07347.01,10597164
1.463775066,0.953,45.1,1.2,6722.29,2308.0,6781.0,1.651,4.125,13.169,0,K07348.01,10601538
8.098754149,5.62354,56616.0,123.02,452.03,1176.0,6328.0,1.45,4.16,11.587,0,K07349.01,10601579
0.587938916,1.40211,7339.5,29.98,2476.75,1800.0,5237.0,0.74,4.543,12.735,0,K07350.01,10613718
246.87131,10.69,433.6,2.02,1.97,302.0,6168.0,0.96,4.488,15.884,0,K07895.01,8557246
1.559090282,4.95211,226980.0,129.87,16893.61,2905.0,7279.0,2.624,3.856,13.575,0,K07475.01,11724091
1.81993557,2.43,109.1,0.66,159.62,907.0,4205.0,0.578,4.668,15.435,0,K07476.01,11757422
0.612888148,2.822,43.1,0.93,14401.76,2796.0,6720.0,1.368,4.276,13.725,0,K07477.01,11763910
15.541358818,2.44433,10308.0,149.19,448.22,1174.0,5092.0,3.54,3.42,12.658,0,K07478.01,11768970
12.8177012,3.465,75.6,1.21,235.16,999.0,6290.0,1.385,4.151,13.505,0,K07480.01,11775530
2.274628199,4.52648,103970.0,104.26,4536.51,2092.0,6389.0,1.947,3.914,11.152,0,K07481.01,11811454
85.338393,8.5,633.0,11.4,71.36,741.0,4850.0,4.696,3.134,12.881,0,K07896.01,8560280
5.499941793,11.3096,47751.0,59.94,2942.15,1878.0,7079.0,2.634,3.827,13.37,0,K06296.01,2860594
2.629870555,6.606,101310.0,34.05,659.45,1291.0,5566.0,0.967,4.382,14.043,0,K06297.01,2860788
6.62761199,6.15281,227140.0,82.03,496.41,1204.0,6316.0,1.333,4.231,13.558,0,K06300.01,2973509
28.597880332,7.71925,85952.0,74.25,250.21,1014.0,6590.0,2.474,3.787,13.119,0,K06302.01,2998124
30.476518853,10.2264,326630.0,71.42,28.96,592.0,5527.0,1.073,4.315,13.901,0,K06303.01,3098194
252.1638623,23.92,103790.0,50.74,0.81,242.0,5432.0,0.745,4.608,15.793,0,K06429.01,4578594
22.271198511,4.58598,179040.0,39.79,16.62,515.0,5068.0,0.73,4.556,15.362,0,K06431.01,4633434
73.894163515,9.48995,213900.0,39.18,5.61,392.0,5442.0,0.841,4.469,15.329,0,K06432.01,4661634
1.124033822,5.5728,247560.0,98.04,9953.28,2547.0,7141.0,1.563,4.208,13.016,0,K06433.01,4665989
2.796661168,3.3781,2363.8,47.68,1797.72,1661.0,6331.0,1.326,4.146,13.742,0,K06434.01,4671584
15.288709179,5.00366,512470.0,54.56,15.84,509.0,4464.0,0.719,4.577,15.993,0,K06435.01,4678171
1.83592242,5.9942,30746.0,46.3,1195.13,1501.0,5930.0,0.976,4.472,13.134,0,K06436.01,4681152
1.516372183,1.239,93.8,1.06,1911.54,1686.0,6142.0,1.046,4.456,15.16,0,K06551.01,5282656
8.784575777,5.3022,262980.0,104.57,1380.83,1555.0,8144.0,1.914,4.139,12.444,0,K06552.01,5284133
1.949700508,4.35014,38119.0,56.11,2048.37,1716.0,6469.0,1.193,4.385,11.419,0,K06553.01,5285607
9.948701373,3.2922,2749.5,29.19,57.93,704.0,5152.0,0.786,4.517,15.456,0,K06554.01,5286786
3.457078812,5.24058,315520.0,86.12,1560.4,1603.0,6526.0,1.482,4.182,13.585,0,K06555.01,5288543
3.735993484,17.4877,617990.0,571.07,4283.18,2063.0,5467.0,4.055,3.432,13.93,0,K06556.01,5294739
12.4239677,16.01,162.4,0.87,31.93,606.0,4995.0,0.698,4.58,15.706,0,K06558.01,5298620
0.639721284,2.69771,465920.0,46.59,1220.53,1505.0,4794.0,0.625,4.633,14.767,0,K06559.01,5300878
1.25338826,3.828,44.7,0.64,1750.61,1651.0,5869.0,0.942,4.513,13.907,0,K06686.01,6292732
1.620813697,5.9968,121320.0,43.95,2127.67,1733.0,5757.0,1.177,4.209,13.242,0,K06688.01,6311637
5.2434664,18.47,119.4,2.83,113.05,831.0,5047.0,0.766,4.574,14.901,0,K06690.01,6364126
5.2439542,9.82,143.8,0.81,86.51,778.0,4920.0,0.691,4.636,15.924,0,K06691.01,6364195
5.2441517,9.69,90.1,0.91,293.68,1056.0,6060.0,0.925,4.509,15.862,0,K06692.01,6364200
5.2443332,11.268,29.9,0.58,291.25,1054.0,5952.0,0.971,4.489,13.636,0,K06693.01,6364247
20.726069913,6.47393,118860.0,51.9,43.93,657.0,6011.0,0.902,4.522,14.069,0,K06820.01,7105574
0.566801447,2.352,16.2,0.57,11321.32,2633.0,5966.0,1.349,4.184,12.766,0,K06821.01,7115200
0.566794934,4.399,68.9,1.15,8648.94,2457.0,6395.0,1.049,4.436,14.944,0,K06822.01,7115332
0.566800287,3.487,73.9,0.88,6188.18,2260.0,6075.0,0.969,4.486,15.124,0,K06823.01,7115463
0.566791946,2.77,125.7,1.54,5129.25,2160.0,5836.0,0.97,4.5,15.915,0,K06824.01,7115597
0.566790294,3.641,64.0,0.89,8244.38,2432.0,6100.0,1.093,4.358,14.897,0,K06825.01,7115878
0.566799725,4.097,46.7,0.77,6460.25,2289.0,5576.0,1.132,4.297,14.53,0,K06826.01,7116043
0.566801325,4.176,92.1,1.07,7585.82,2383.0,6273.0,1.021,4.454,15.42,0,K06827.01,7116226
14.854415674,5.13753,77410.0,29.77,95.83,798.0,6214.0,1.022,4.444,14.558,0,K06950.01,8008128
38.47674409,5.10744,173170.0,33.8,10.85,463.0,5294.0,0.79,4.507,14.579,0,K06951.01,8009500
10.643110689,88.1118,316.3,31.72,274.67,1038.0,5930.0,1.473,4.084,13.615,0,K06952.01,8013289
1.587485742,7.7489,246570.0,41.52,1070.86,1460.0,5863.0,0.821,4.566,14.364,0,K06953.01,8016214
