period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label,planetTd,StarID
0.91677,1.337,276.272,3.12766,4151.31,2236.0,5825.0,1.71,4.04,9.9124,0,379.01,220396259
13.247777,3.301,13420.0,11.7716,74.203,817.0,5373.8,0.89,4.51,11.2119,0,3790.01,29117085
2.2019606,4.326,960.0,3.97533,4911.26,2332.0,6269.0,1.35,4.26,12.4091,0,3794.01,416539317
2.8300213,1.646,3790.0,6.47417,462.811,1292.0,6205.0,1.01,4.51,12.2361,0,3795.01,253030300
14.9857436,5.8,9980.0,9.39924,155.741,984.0,5279.0,0.86,4.52,11.6387,0,3796.01,393251073
8.2064867,2.9678542,29281.2259569,14.6693181,77.9725277,757.8882131,5236.1,0.824569,4.55,12.7085,0,3799.01,373614579
2.8989758,1.307,3680.0,10.0928,401.9,1247.0,5908.0,1.47,4.13,11.5817,1,3807.01,289661991
3.6754815,2.3005775,9843.1330115,22.3487036,1252.5773445,1517.2980079,6305.0,1.4902101,4.18,12.2337,0,3808.01,138497780
1.0590994,0.9853402,5155.2973108,10.6616565,18843.6190459,2988.2080302,9332.0,1.42848,4.5,13.286,0,3810.01,239136269
3.244299,2.6887498,5692.0048309,12.9273057,1427.7989564,1567.7850348,5999.0,1.5585901,4.1,11.9824,1,3819.01,95660472
0.4568,0.548,3428.7,6.64264,1132.97,1616.0,5777.0,1.03,4.35,12.7226,0,382.01,229091748
7.1404043,1.719,8300.0,10.5731,53.052,751.0,5886.6,1.11,4.38,13.2971,0,3825.01,39077574
11.8886495,4.803,7800.0,11.0233,138.065,954.0,5773.9,1.21,4.28,11.366,1,3837.01,308073360
9.30734,4.683,42774.4,30.7623,304.138,1163.0,5819.0,1.35,4.34,13.5281,0,384.01,155995204
2.1461672,1.942,14110.0,16.91,663.959,1414.0,6046.0,1.41,4.19,12.7553,0,3845.01,156816238
1.540776,1.705,27310.0,13.3674,210.669,1061.0,4234.0,0.77,4.49,12.9178,1,3846.01,149918151
4.155,2.807,4900.0,11.0678,534.715,1339.0,6270.0,1.57,4.14,9.65521,0,387.01,92359850
2.9036816,5.0469369,4642.2749148,14.913823,3384.6096881,1945.3461862,6059.0,2.14325,3.92334,10.1638,1,388.01,422655579
7.0080817,3.179,14900.0,13.1807,189.492,1033.0,6307.0,1.06,4.48,11.1693,0,3883.01,99330090
4.5445569,1.462,30740.0,5.7177,5.65747,429.0,3192.0,0.3,4.92,12.9113,1,3884.01,86263325
13.45913,3.428,2579.32,7.68909,897.182,1524.0,6457.7,1.38,4.43,8.2606,0,389.01,271900960
0.6203033,1.031,1390.0,7.82821,10295.4,2806.0,6294.0,1.78,4.03,11.9245,0,3890.01,18017227
4.3345378,3.336,10000.0,14.3572,546.903,1347.0,6314.8,1.43,4.21,11.323,1,3894.01,165464482
1.470258,1.126,2700.0,12.2412,884.686,1519.0,6321.46,1.08,4.1984,9.89377,0,390.01,250386181
1.9550932,1.78762,19634.9908668,13.1406834,690.3398082,1307.3307576,5400.0,0.873418,4.53926,11.0529,1,391.01,382391899
3.4936188,3.355,9730.0,14.2355,628.664,1394.0,5779.5,1.42,4.15,11.8747,1,3912.01,156648452
6.7136512,3.541,11490.0,12.5036,244.013,1101.0,6179.1,1.15,4.39,11.3366,0,3914.01,139118482
7.4332642,3.051,6000.0,10.213,184.322,1026.0,6227.0,1.32,4.28,12.3342,1,3919.01,23769326
2.317939,1.676,13140.0,15.7376,719.636,1442.0,5770.0,1.25,4.25,12.7509,0,3920.01,2016376984
23.2556119,7.878,35720.0,14.4434,51.103,744.0,4742.0,0.73,4.6,12.5638,0,3921.01,1101909431
2.0474832,3.159,6790.0,14.3474,12096.5,2921.0,6791.0,1.04,4.57,13.4802,0,3924.01,456042145
3.0330919,4.043,1280.0,7.40327,4283.51,2253.0,7471.0,2.14,4.01,12.1474,0,3925.01,435167167
2.49221,1.605,1480.0,1.71311,43.3259,714.0,3450.0,0.45,4.78,11.2003,0,393.01,29960109
2.8778095,2.824,4830.0,7.35828,1005.2,1568.0,6131.0,1.05,4.46,13.2875,0,3938.01,367333043
2.1176601,3.591,2000.0,5.16544,12280.2,2932.0,5814.0,0.89,4.56,12.5455,0,3948.01,335489455
1.5891628,1.576,3550.0,12.5934,1679.03,1783.0,6227.0,2.0,3.91,13.2445,0,3957.01,305550963
5.9739124,3.1235464,232.5621027,2.3917735,488.0089226,1198.7446729,6308.31,1.2845,4.438,5.9053,1,396.01,178155732
3.58529,2.495,180.0,1.77141,646.628,1404.0,6308.31,1.28,4.438,5.9053,1,396.02,178155732
11.2304605,3.6009978,208.629137,2.0754665,210.3340005,971.2859803,6308.31,1.2845,4.438,5.9053,1,396.03,178155732
1.8011961,3.23,2280.0,9.1446,8355.02,2663.0,7588.0,1.99,4.09,12.8114,0,3964.01,270435047
1.5464949,1.101,930.0,3.7295,438.793,1275.0,5973.5,1.14,3.89,10.231,0,397.01,219379012
9.4258906,2.406,4450.0,9.65497,76.541,824.0,4507.0,0.67,4.64,11.8993,0,3975.01,155947004
6.6080989,3.928,6740.0,12.1125,298.497,1157.0,5993.0,1.5,4.12,11.8136,1,3976.01,154293917
2.041659,3.521,3230.0,8.90978,5195.14,2365.0,6806.0,1.56,4.22,12.9447,0,3979.01,444523623
1.3600283,2.1652751,19427.6944703,13.0911813,1343.1568273,1544.0146992,5500.0,0.933975,4.48298,9.62713,1,398.01,1129033
2.2437501,3.821,2880.0,10.0826,5651.55,2415.0,7209.0,1.96,4.06,12.9165,0,3981.01,312548415
4.3533211,1.894,21740.0,7.17236,14.9972,548.0,3422.0,0.46,4.77,13.4609,1,3984.01,20182780
1.5716819,1.9672248,743.4097278,4.5091786,715.6772333,1319.1647872,4752.8,0.982066,4.37,10.6793,0,399.01,219388773
5.8423636,2.416,2280.0,18.7395,716.73,1441.0,8648.0,3.85,3.6,11.6697,0,3990.01,420446142
3.8974136,2.061,1990.0,6.8757,504.623,1320.0,6827.0,1.51,4.25,11.0986,0,3994.01,372505528
17.2045725,4.987,3770.0,21.5086,434.974,1272.0,6278.0,1.77,4.03,12.0205,0,3996.01,347011522
4.112385,3.474,2110.0,9.65749,570.966,1361.0,5659.0,2.14,3.78,11.6437,0,3999.01,284528889
3.6344447,3.871,9230.0,14.25,1133.73,1616.0,6272.0,1.42,4.25771,11.3161,1,400.01,35857242
3.3378852,3.261,5564.0,19.0038,1878.15,1834.0,6274.0,2.15,3.86,12.9214,0,4002.01,83053699
3.8471662,2.214,1770.0,7.48475,173.747,1011.0,5115.0,1.69,3.91,11.7899,0,4005.01,395773226
2.8278059,2.174,650.0,4.22619,885.332,1519.0,6603.0,1.62,4.16,10.702,0,4008.01,379629854
2.48548,2.621,160.0,1.28248,1105.11,1606.0,5928.0,0.96,4.48,8.235,0,401.01,259701242
5.4146235,2.9417261,4983.0756289,6.6139476,126.2342489,872.0,4888.0,0.880213,4.45,11.5163,1,4010.01,352682207
14.7091662,3.6278152,5047.9326311,6.5471787,33.3030602,612.6899904,4888.0,0.880213,4.45,11.5163,1,4010.02,352682207
1.3483075,1.7568331,1206.3535884,3.1949876,805.779628,1358.8572016,4888.0,0.880213,4.45,11.5163,1,4010.03,352682207
2.2963814,2.649,7950.0,20.9239,5163.1,2361.0,6620.0,1.87,4.04,12.6967,0,4019.01,284305328
4.7559737,2.5469696,398.6310113,1.725417,161.7314334,909.5327855,5175.2,0.841842,4.37657,8.3157,1,402.01,120896927
17.1807214,2.1004813,680.1385904,2.1954034,29.1782002,592.7674866,5175.2,0.841842,4.37657,8.3157,1,402.02,120896927
3.532822,3.44312,11283.619423,13.474905,837.7033716,1372.1206975,6153.0,1.25,4.34152,11.185,1,403.01,257567854
2.4567112,1.716,530.0,3.05136,614.383,1387.0,6223.0,1.16,4.39,11.0498,0,4032.01,387603144
2.7761628,2.139,1340.0,6.58454,538.633,1342.0,5778.0,1.84,3.92,12.3618,0,4036.01,367913453
4.7257129,2.701,1740.0,10.5468,350.147,1205.0,6139.0,2.48,3.71,11.3896,0,4037.01,367287018
2.9626402,1.9096724,27118.3262165,12.65489,269.8828476,1033.7453536,5473.0,0.718635,4.60845,12.3943,1,404.01,166833457
4.1508803,2.256,12290.0,8.31799,70.6022,807.0,4460.0,0.73,4.56,13.2653,0,4044.01,307956396
1.972401,2.435,7460.0,14.7348,2239.66,1916.0,6184.0,1.6,4.1,13.1947,0,4048.01,279605855
0.7409429,1.084,2460.0,4.58442,1523.27,1740.0,5406.0,0.87,4.53,13.0109,0,4052.01,236775063
13.1757294,2.1570272,2479.3477138,1.9602373,2.6453174,325.2663942,3349.0,0.388609,4.94138,11.2828,1,406.01,153065527
6.614911,0.9654605,1060.5715819,1.2731554,6.6294678,409.2506857,3349.0,0.388609,4.94138,11.2828,1,406.02,153065527
3.6772391,4.2517064,13763.2116365,13.2496189,567.6066573,1244.8918384,5801.0,1.11792,4.36,13.1815,0,4067.01,162577466
1.1578392,1.363,9660.0,11.2362,2519.45,1973.0,6409.0,1.18,4.4,13.3675,0,4068.01,159334269
1.33679,1.488,700.0,2.70732,1038.31,1581.0,5600.0,0.98,4.43748,9.6114,0,408.01,176778112
2.0714803,3.108,1660.0,9.7546,4440.11,2274.0,7047.0,2.46,3.85,11.6433,0,4083.01,399444057
3.1774814,2.824,14190.0,13.9016,625.157,1393.0,6071.0,1.12,4.39,11.2961,1,4087.01,310002617
6.7992776,1.58,210.0,1.09621,30.7937,656.0,4913.8,0.73,4.54,9.1536,0,409.01,167754523
3.0038696,3.24,760.0,3.44576,1394.39,1702.0,6171.0,1.2,4.35,11.2834,0,4091.01,289316336
1.42744,1.973,450.0,7.86301,28512.6,3620.0,6000.2,1.33,4.36,10.0081,0,410.01,206466531
2.6834113,1.146,760.0,2.33576,168.322,1003.0,5221.0,0.76,4.62,11.812,0,4102.01,237235093
9.5730706,3.7949677,370.8091141,2.3053058,186.024825,941.9166541,6101.0,1.11672,4.38774,7.757,1,411.01,100990000
4.040413,3.5274466,143.394396,1.5473747,587.586178,1255.7050544,6101.0,1.11672,4.38774,7.757,1,411.02,100990000
0.7676706,1.057,340.0,2.98877,2825.39,2031.0,6377.0,1.53,4.17,11.1315,0,4110.01,230075120
1.1096992,2.097,620.0,9.33715,122457.0,5211.0,8666.0,3.13,3.80083,8.7929,0,412.01,7624182
3.2428744,2.417,1470.0,2.3171,113.659,909.0,4016.0,0.58,4.72,12.3454,0,4126.01,141616639
56.4043748,4.069,9060.0,12.5447,0.909373,272.0,6433.0,1.25,4.36,11.0383,1,4127.01,141488193
3.6623918,3.7669692,12253.6582523,17.2805567,1645.9886958,1624.5252338,6600.0,1.48532,4.20892,9.6757,1,413.01,170634116
6.269716,3.696,1240.0,3.86288,154.408,982.0,4812.0,1.08,4.26,10.7386,0,4130.01,71396541
0.9135968,1.247,540.0,2.17077,2079.14,1881.0,5987.0,0.89,4.58,11.2063,0,4134.01,420803693
2.5139764,2.36,560.0,4.90303,1043.42,1583.0,6150.0,2.05,3.9,10.5893,0,4135.01,288471040
3.8016217,3.223,8310.0,13.6371,672.585,1418.0,6244.0,1.47,4.19,10.8557,1,4137.01,417646390
3.660032,4.7853014,7749.7203265,17.5565568,1804.5548719,1662.3109767,5988.0,1.88626,3.93,11.2633,1,4138.01,257060897
4.6200781,2.149,3480.0,7.04607,216.021,1068.0,5999.0,1.16,4.36,12.9551,0,4139.01,408729765
1.82488,1.757,2950.0,24.8366,3161.32,2088.0,5773.74,1.23,3.51,9.15779,0,414.01,325680697
9.8482192,4.24,1670.0,13.8742,206.691,1056.0,6126.0,3.31,3.46,12.1158,0,4143.01,371711170
4.0664446,1.712,19740.0,12.1827,89.3911,856.0,5421.0,0.86,4.54,11.5241,1,4145.01,279947414
3.6841446,2.967,2260.0,3.74263,286.262,1145.0,4939.0,0.79,4.55,12.0672,0,4148.01,137157546
3.6112621,3.5377447,5684.0944144,13.6137403,1818.5488883,1665.5243818,6450.0,1.68443,4.03776,10.5831,1,415.01,152476657
4.6174254,4.5173138,9412.560054,16.6632337,1212.0072219,1504.8598368,6411.0,1.67219,4.1,11.1477,1,4153.01,470171739
3.3207642,2.487,940.0,3.02356,586.762,1371.0,6142.0,0.95,4.55,11.2473,1,4155.01,467331291
5.289835,3.179,2330.0,7.64474,2582.58,1986.0,6655.0,1.11,4.5,11.5576,0,4157.01,461538935
7.0114,4.8,8970.0,18.1417,753.673,1459.0,6084.8,1.82,4.01,8.28222,0,416.01,49899799
14.793901,3.171,8150.0,8.42756,19.3352,584.0,5095.0,0.84,4.52,12.9474,0,4167.01,377165123
5.62162,2.675,580.083,3.35879,334.683,1191.0,5834.2,1.27,4.24,10.0793,0,417.01,339733013
2.2042212,1.011,4250.0,9.78883,97.961,876.0,5702.0,1.42,4.14,10.0415,0,4178.01,289988797
2.2359865,1.5254332,19058.0137423,13.4367443,491.325955,1200.7764901,5260.0,0.844379,4.51363,10.3074,1,418.01,178284730
0.5992533,2.3197658,24379.9383482,2.9919707,228935.2995208,5578.8918184,31000.0,0.18,5.59998,15.951,0,4181.01,426017070
4.9019938,1.3243804,10774.951206,2.5554145,5.0534848,382.3996541,3147.0,0.240807,5.04654,14.2612,1,4184.01,394357918
10.2813284,2.4414916,37333.9631684,11.8759119,10.9982809,464.4628168,3919.0,0.593317,4.63413,13.0123,0,4188.01,424747720
0.4038426,1.0592218,636.6337963,1.442393,710.634979,1316.835102,4119.1,0.555,4.73,10.5886,0,419.01,279251651
2.300698,3.451,780.0,4.87824,17366.7,3198.0,5747.3,0.85,4.57,10.6152,0,420.01,408159788
3.5809733,2.18,36850.0,12.0428,40.4443,702.0,3790.0,0.61,4.64,13.5011,1,4201.01,95057860
1.0681394,2.082,7290.0,19.5184,7148.75,2561.0,7248.0,2.23,3.95,13.3581,0,4207.01,37242226
16.067522,2.6182382,2929.6501469,4.7909617,36.1060604,625.1939631,5718.0,0.860124,4.35658,9.2711,1,421.01,94986319
5.1976858,1.8810737,437.4376044,1.9257346,162.5917886,910.7399798,5718.0,0.860124,4.35658,9.2711,1,421.02,94986319
1.0435229,1.476,4970.0,9.09391,2148.73,1896.0,6259.0,1.23,4.34,12.6825,0,4213.01,32408928
1.1870337,2.7329029,8164.5762553,10.6747149,3443.5604618,1953.7620867,6325.0,1.15885,4.41,13.5295,0,4217.01,108939482
1.1471548,1.403,2670.0,3.90118,249.626,1107.0,3901.0,0.75,4.47,16.0657,0,4219.01,114103136
0.8335712,1.509,3340.0,12.5164,3359.53,2120.0,6158.0,2.09,3.87,12.9913,0,4222.01,318054782
1.1385671,1.897,6220.0,16.0326,13181.3,2985.0,9024.0,2.0,4.19,13.5964,0,4229.01,319282294
3.1615697,3.1425792,17482.2328085,14.8619546,758.1026175,1338.2946709,6072.0,1.0977401,4.41,10.4408,1,423.01,43647325
1.2247985,1.645,7640.0,8.32531,1294.24,1670.0,5699.0,0.89,4.55,13.5184,0,4232.01,126357909
1.820443,2.643,7330.0,16.6319,2155.48,1898.0,6079.0,1.94,3.92,13.5689,0,4233.01,113295476
1.6562803,0.929,5610.0,9.54495,291.778,1151.0,6044.0,1.25,4.29,13.0556,0,4235.01,157528286
1.9784257,2.106,720.0,2.02143,600.02,1378.0,5059.0,0.75,4.61,10.5094,0,424.01,117979694
3.60364,3.728,6281.32,14.1007,2312.7,1931.0,6896.7,1.62,4.17,11.5781,0,425.01,169532369
0.9109508,1.473,4720.0,13.0531,18809.1,3262.0,9421.0,1.79,4.31,12.5405,0,4251.01,192520375
2.5057108,1.962,3170.0,12.9673,2430.56,1956.0,8330.0,2.26,4.04,12.5225,0,4255.01,82302240
1.0962372,2.336,2460.0,15.7533,6446.8,2496.0,6519.0,3.25,3.54,12.7158,0,4256.01,77102895
4.6512523,2.251,3110.0,6.22936,432.038,1270.0,7192.0,1.1,4.56,11.7159,0,4257.01,75208638
3.8505662,2.499,6070.0,16.5768,475.693,1301.0,6353.0,2.13,3.88,13.3285,0,4258.01,74484886
0.8334976,1.452144,3841.4834968,9.0185699,7232.8618655,2352.0540215,6071.0,1.3925,4.2,13.5379,0,4263.01,48276576
3.7353995,1.836,2360.0,8.61993,230.421,1085.0,5895.0,1.53,4.1,12.1162,0,4265.01,118308828
3.4671474,2.405,4770.0,11.6401,391.83,1239.0,5886.0,1.58,4.07,12.5695,1,4270.01,151920165
2.0976705,3.3618036,2503.6856881,14.488932,7780.0852689,2395.3326749,5914.8,2.7729599,3.59,11.2851,0,4279.01,407146536
1.7201092,2.622,7570.0,9.82252,1736.59,1798.0,5878.0,1.13,4.36,13.0566,0,4292.01,255918903
0.8062768,1.963,660.0,9.05313,18112.6,3231.0,7311.1,3.37,4.16,9.9747,0,4300.01,266843799
15.5718552,4.931,380.0,2.44317,115.206,912.0,6352.33,1.31,4.30502,8.4642,1,4304.01,366443426
31.7180208,2.3326321,292.8649645,2.2998049,55.617465,696.5022874,6352.33,1.30883,4.30502,8.4642,1,4304.03,366443426
2.7299049,0.8257288,7427.7249664,1.3513606,4.0669768,362.1910146,2887.0,0.155498,5.15917,14.2683,1,4306.01,44898913
9.1512776,2.616,1074.0,2.45142,55.3616,759.0,5015.0,0.79,4.47652,10.339,1,4308.01,144193715
12.4610086,3.3195777,2078.1425981,3.2809492,28.3587888,588.5612549,4891.0,0.726632,4.62,8.1705,1,431.01,31374837
0.4900589,1.0123328,291.0399722,1.4741529,2120.4474663,1730.7192689,4891.0,0.726632,4.62,8.1705,1,431.02,31374837
726.1175225,2.2543368,1707.6927809,2.4385296,0.6393259,228.0606305,3808.0,0.55033,4.69366,10.4779,0,4312.01,251086776
73.580982,2.1441598,347.4450365,3.3991025,57.7754894,703.162429,7802.0,1.76118,4.21386,8.22109,0,4314.01,459952217
20.2730282,3.651,17182.0,10.4386,20.4393,592.0,5742.0,0.86,4.58473,12.7462,1,4316.01,7020254
2.24704,2.713,18890.4,18.1799,1793.26,1812.0,6846.0,1.2,4.23,12.6038,0,432.01,38686737
25.1290153,4.271,465.0,1.93226,25.7431,627.0,5871.0,1.04,4.43296,8.6022,1,4320.01,404518509
46.4093732,4.822337,435.7347505,2.1862997,17.1730953,519.1966657,5871.0,1.03563,4.43296,8.6022,0,4320.02,404518509
14.6762658,3.2320455,3499.9379734,2.8523348,3.139825,339.5049488,3414.0,0.458861,4.77364,12.531,0,4323.01,143022742
21.9692578,3.5662307,7940.6152389,4.1061739,1.8336046,296.7878863,3414.0,0.458861,4.77364,12.531,0,4323.02,143022742
2.9224661,5.5560255,5724.017673,20.8842189,3990.5716341,2027.1156538,5520.0,2.7442901,3.55,11.8832,1,4329.01,256722647
1.17409,1.701,3680.0,49.6799,34547.8,3798.0,8242.0,3.67,3.61,9.1414,0,433.01,188989177
5.4468377,3.303,842.0,4.39864,631.423,1396.0,6793.0,1.68,4.15,9.783,0,4332.01,178959058
4.5006638,4.588,2110.0,14.2378,25501.0,3520.0,8933.0,1.48,4.45175,11.5124,0,4335.01,443658196
16.3363665,1.9933922,3884.6785375,2.0492403,1.6932987,290.9398052,3365.0,0.326568,4.89744,11.0196,1,4336.01,166184428
2.2887763,4.8634851,1890.6463423,2.8057654,99.2660496,805.0445873,3953.0,0.617703,4.6489,11.1567,0,4337.01,399642071
1.2540806,1.3435517,66025.099426,10.3493319,73.5478383,746.8996014,3455.0,0.399724,4.82691,14.0644,0,4339.01,7439481
4.3888516,3.0184015,24964.547823,13.8994523,192.2328216,949.6785627,5175.0,0.877856,4.46488,12.8461,1,434.01,78055054
18.4043334,7.879331,9135.2110162,1.2834433,0.2638693,182.7961243,2891.0,0.133376,5.22041,13.7827,0,4341.01,62301521
5.538329,2.2263888,1407.1118648,2.2721409,27.6818339,585.0169701,3883.0,0.598175,4.65275,11.0318,1,4342.01,354944123
10.6886084,2.6672245,1501.1726341,2.4642245,11.5205083,469.8807571,3883.0,0.598175,4.65275,11.0318,1,4342.02,354944123
3.9077116,9.5278364,599.6319099,1.5722799,50.3800695,679.4921442,3917.0,0.64011,4.61771,12.4375,0,4346.01,389371332
1.8141215,4.6006154,129.4041201,1.3180464,1468.5674284,1578.8585471,5789.58,1.12713,4.35115,10.5385,0,4357.01,300011941
2.4360845,2.495,350.0,2.46916,1556.22,1749.0,6529.0,1.32,4.33,9.5115,0,4359.01,133505138
4.4518604,2.8339358,3558.2211894,34.0312942,26875.974397,3265.5835844,8353.8,3.60934,4.1,10.0199,0,4368.01,314724818
2.7439029,1.503168,13852.3979585,11.9292388,306.4170427,1067.0824537,4860.0,0.885702,4.438,13.5452,1,437.01,32499655
5.9685742,2.059,340.0,6.64236,1041.97,1582.0,10390.0,3.44,3.79,9.4128,0,4375.01,343708863
3.2535266,5.1881112,6160.5328004,16.5212632,2886.0941768,1869.3790626,6368.0,2.06072,3.91383,11.8994,1,4379.01,97766057
3.0421334,1.5964685,2054.3050277,16.8899988,4675.4937303,2109.0001921,5715.4,2.40325,3.92,9.8062,0,4383.01,384744828
3.85589,3.9555399,9747.6035597,14.5222913,1062.0298035,1455.975026,6244.5,1.43256,4.21,11.7231,1,439.01,13021029
1.491916,2.3336552,1474.3347879,26.399811,132008.3553386,4861.4979242,9747.0,4.42729,3.54,10.3355,0,4394.01,341805908
7.4398211,3.068,1362.0,5.48138,435.566,1272.0,5822.0,1.45,4.14,10.0288,0,4396.01,379723086
2.6646183,4.135,840.0,4.25649,32848.2,3750.0,11526.0,1.52,4.56,10.4304,0,4397.01,107728509
7.7121208,2.4343481,728.4849109,3.004038,219.2841258,981.4576128,5985.4,1.08958,4.4,7.7582,1,4399.01,464646604
1.0817,1.588,341.533,2.07554,2462.7009749,1796.6880123,5759.2,1.02,4.45,7.6818,0,440.01,143350972
30.083503,3.9858103,5439.2108279,12.1275255,58.0053608,703.8608065,5906.5,1.41293,4.16721,10.5663,1,4406.01,206541859
2.87436,1.901,2490.41,7.91346,2011.82,1865.0,6805.0,1.44,4.26,9.19901,0,441.01,316916655
13.7748361,4.454,309.0,2.67656,114.929,912.0,6266.98,1.47,4.19069,9.15722,1,4411.01,366484980
4.0520368,1.5605128,5512.4033193,4.9523134,38.5441194,635.4908204,3779.0,0.607751,4.64,10.7329,1,442.01,70899085
21.7004042,9.415,406.0,3.16777,224.371,1078.0,5788.7,1.78,4.22,10.4078,0,4421.01,141412823
1.3875331,2.679,952.0,3.16086,13423.0,2998.0,5678.0,1.14,4.33,10.4425,0,4423.01,344600402
3.905126,2.9136919,23549.9259888,14.5499431,300.1569738,1061.5900983,5381.0,0.947475,4.45342,14.5787,1,4426.01,271354351
1.8555745,2.3121742,10888.0377261,14.8951809,2077.5291591,1721.8944712,5651.75,1.40959,4.13988,13.9174,1,4428.01,271042217
3.3106692,3.7033867,9189.7342523,13.382013,1061.5542425,1455.8120076,6030.0,1.3514301,4.22,12.0682,1,443.01,117979897
4.8854844,5.2333985,7009.1394983,18.1759557,1459.3547301,1576.376555,5974.0,2.0812199,3.84282,12.4532,1,4431.01,121660904
2.6843081,2.7683352,18209.9206621,13.9748499,651.2557496,1288.4205473,5616.02,1.01895,4.4174,13.814,1,4434.01,63452790
3.5256535,2.5111799,23882.7029386,12.1210086,189.762184,946.6123519,5003.05,0.783768,4.56877,14.6147,1,4435.01,122596693
7.4463034,2.0033138,4045.7241785,2.4048644,5.6286114,392.8439471,3353.0,0.375859,4.84911,11.2695,1,4438.01,22233480
17.9635083,4.4297958,1266.94519,3.2970197,23.4693523,561.3646044,5229.0,0.794471,4.55429,9.0567,1,444.01,179034327
1.8498567,2.518276,195.4102498,1.7193265,1194.2103654,1499.3048942,5834.0,1.0173301,4.44433,7.9147,1,4443.01,158241252
4.2253498,2.7695297,7240.8152367,8.8893197,342.3014046,1097.038628,5501.0,1.03122,4.39363,13.4584,1,4445.01,158388163
2.4552388,1.7323271,44130.1605859,12.9928631,77.5068035,756.7539667,3792.0,0.614823,4.63873,14.9826,1,4446.01,137899948
2.9985667,3.025166,28040.9068572,17.8036847,748.0922226,1333.854734,6126.0,1.04172,4.46702,13.7703,0,4453.01,243333538
3.1208396,2.405278,17027.4064902,16.2108254,744.4110758,1332.2108185,5983.0,1.09921,4.3973,14.3168,1,4454.01,48217457
1.5449334,1.1043459,4941.8700913,10.7011777,3717.1991885,1991.4697226,6136.25,1.4874001,4.15767,12.8939,1,4455.01,138644215
4.9427985,3.3153828,11349.4838661,15.3204961,469.3399619,1187.1118303,5550.93,1.32567,4.18442,13.2394,1,4456.01,27774415
3.2175184,1.8986264,12691.8036893,10.5529773,393.9910424,1136.2956303,5549.0,0.912927,4.50842,14.3258,1,4457.01,299220166
3.7006742,3.115,840.0,2.61277,1434.65,1714.0,5025.0,0.79,4.56,10.4787,0,4461.01,149282072
4.9133022,5.159,2040.0,9.33912,999.403,1566.0,5918.0,2.06,3.84,10.445,1,4462.01,76420654
2.88069,1.784,10380.0,22.4297,678.487,1421.0,5541.0,1.09,4.36,10.4673,1,4463.01,8599009
5.0141991,4.5606871,6026.126007,13.4911728,1233.0979889,1511.3642562,6669.0,1.69675,4.12805,13.3926,1,4466.01,268604331
7.7942155,0.9710311,2950.7357104,4.9169842,112.1124314,829.914194,5461.54,0.897403,4.50982,11.8933,1,4467.01,48506505
2.6634154,1.8429688,37522.94895,13.6857367,113.6142497,832.6796495,4051.0,0.701369,4.54826,14.1959,1,4469.01,75262942
2.2185748,1.8233621,25854.2144559,13.3010355,348.1506195,1101.6954166,5023.0,0.776484,4.58,6.8481,1,4470.01,256364928
3.2432488,3.0748441,17481.8216448,14.5800064,631.4204214,1278.4960939,5778.0,1.09304,4.37783,14.4394,1,4471.01,27318774
8.6004516,8.950521,3575.6614227,14.548121,862.8947232,1382.3219455,6011.95,2.3108399,3.75585,13.1981,1,4472.01,63211674
3.7970076,2.5256778,16421.7314916,11.7557579,218.0029128,980.0208686,5211.36,0.832631,4.54655,14.148,1,4473.01,122441491
3.3119026,1.181072,7620.7493837,10.9625327,487.2033805,1198.2496832,5355.0,1.09206,4.33005,13.692,1,4474.01,264508014
3.578757,3.1806502,11391.7385882,12.1416042,445.8323379,1171.9596007,5482.59,1.06062,4.36922,13.4231,1,4475.01,159098316
1.5947535,1.94145,15065.2565497,14.3739674,1761.2885419,1652.2561498,5703.0,1.15986,4.31786,15.0236,1,4476.01,399794420
7.8127906,6.304,8120.0,22.0599,2051.05,1874.0,8451.0,2.38,4.00707,11.7018,0,4477.01,64531556
1.1589013,1.1688702,3470.6759302,2.6829722,88.1856149,781.5723494,3449.0,0.427389,4.80176,12.9374,1,4479.01,126606859
0.8820624,0.5759672,11755.4509288,8.3888941,983.4245957,1428.2525761,4669.0,0.782888,4.52,13.1686,1,448.01,1528696
3.8493846,2.6908269,1372.2876678,16.8088001,6689.7863925,2306.6027861,5843.47,3.9119101,3.27448,11.0418,1,4480.01,377873569
0.9263237,0.81,952.0,1.67823,303.547,1162.0,3573.0,0.43,4.80376,8.72762,1,4481.01,239332587
2.8164979,2.6896665,19270.727034,14.4894174,539.3972356,1229.1274806,5413.0,1.0130399,4.39994,14.4889,1,4482.01,27990610
1.752217,2.1714375,77630.4124578,20.3177656,282.3101387,1045.4454298,4355.0,0.740712,4.53128,15.1403,1,4483.01,209752908
7.3405675,3.2557004,11139.7005929,16.7317044,378.0645504,1124.6340774,5828.81,1.4372801,4.14418,13.9154,1,4485.01,137903329
2.6915408,3.986,7265.0,17.4501,4392.03,2267.0,6955.0,1.96,4.04,9.93225,1,4486.01,99224131
4.45417,2.27143,21409.0524466,13.8017218,233.7193811,997.225629,5353.54,0.922087,4.47701,14.3945,1,4488.01,269269546
2.7974757,2.2149132,18699.8504805,12.0149088,412.3913581,1149.3363399,5477.0,0.867368,4.54393,12.7678,1,4489.01,267572272
2.1751729,4.7918806,7780.6435196,18.7874019,4812.6238237,2124.2969654,6291.0,2.0625999,3.9,11.8282,1,449.01,139528693
